Date,Flow,Flag
10/27/1986,213,A
10/28/1986,205,A
10/29/1986,196,A
10/30/1986,192,A
10/31/1986,185,A
11/1/1986,231,A
11/2/1986,226,A
11/3/1986,207,A
11/4/1986,202,A
11/5/1986,192,A
11/6/1986,193,A
11/7/1986,217,A
11/8/1986,198,A
11/9/1986,171,A
11/10/1986,199,A
11/11/1986,185,A
11/12/1986,201,A
11/13/1986,196,A
11/14/1986,204,A
11/15/1986,208,A
11/16/1986,205,A
11/17/1986,206,A
11/18/1986,205,A
11/19/1986,250,A
11/20/1986,284,A
11/21/1986,230,A
11/22/1986,238,A
11/23/1986,200,A
11/24/1986,199,A
11/25/1986,220,A
11/26/1986,231,A
11/27/1986,183,A
11/28/1986,169,A
11/29/1986,176,A
11/30/1986,183,A
12/1/1986,141,A
12/2/1986,138,A
12/3/1986,136,A
12/4/1986,135,A
12/5/1986,134,A
12/6/1986,133,A
12/7/1986,132,A
12/8/1986,131,A
12/9/1986,130,A
12/10/1986,130,A
12/11/1986,130,A
12/12/1986,130,A
12/13/1986,130,A
12/14/1986,130,A
12/15/1986,130,A
12/16/1986,128,A
12/17/1986,127,A
12/18/1986,122,A
12/19/1986,127,A
12/20/1986,127,A
12/21/1986,125,A
12/22/1986,118,A
12/23/1986,118,A
12/24/1986,118,A
12/25/1986,110,A
12/26/1986,106,A
12/27/1986,106,A
12/28/1986,108,A
12/29/1986,106,A
12/30/1986,104,A
12/31/1986,102,A
1/1/1987,101,A
1/2/1987,101,A
1/3/1987,104,A
1/4/1987,106,A
1/5/1987,108,A
1/6/1987,108,A
1/7/1987,106,A
1/8/1987,100,A
1/9/1987,98,A
1/10/1987,98,A
1/11/1987,98,A
1/12/1987,99,A
1/13/1987,98,A
1/14/1987,98,A
1/15/1987,97,A
1/16/1987,94,A
1/17/1987,93,A
1/18/1987,94,A
1/19/1987,100,A
1/20/1987,96,A
1/21/1987,93,A
1/22/1987,90,A
1/23/1987,91,A
1/24/1987,96,A
1/25/1987,100,A
1/26/1987,102,A
1/27/1987,100,A
1/28/1987,110,A
1/29/1987,108,A
1/30/1987,100,A
1/31/1987,100,A
2/1/1987,102,A
2/2/1987,104,A
2/3/1987,114,A
2/4/1987,137,A
2/5/1987,110,A
2/6/1987,104,A
2/7/1987,108,A
2/8/1987,116,A
2/9/1987,116,A
2/10/1987,118,A
2/11/1987,153,A
2/12/1987,143,A
2/13/1987,169,A
2/14/1987,239,A
2/15/1987,159,A
2/16/1987,141,A
2/17/1987,133,A
2/18/1987,122,A
2/19/1987,124,A
2/20/1987,121,A
2/21/1987,108,A
2/22/1987,117,A
2/23/1987,131,A
2/24/1987,123,A
2/25/1987,119,A
2/26/1987,114,A
2/27/1987,102,A
2/28/1987,100,A
3/1/1987,99,A
3/2/1987,108,A
3/3/1987,108,A
3/4/1987,119,A
3/5/1987,135,A
3/6/1987,156,A
3/7/1987,191,A
3/8/1987,215,A
3/9/1987,257,A
3/10/1987,225,A
3/11/1987,197,A
3/12/1987,170,A
3/13/1987,190,A
3/14/1987,228,A
3/15/1987,193,A
3/16/1987,186,A
3/17/1987,164,A
3/18/1987,162,A
3/19/1987,186,A
3/20/1987,178,A
3/21/1987,149,A
3/22/1987,220,A
3/23/1987,163,A
3/24/1987,139,A
3/25/1987,126,A
3/26/1987,125,A
3/27/1987,136,A
3/28/1987,116,A
3/29/1987,123,A
3/30/1987,104,A
3/31/1987,123,A
4/1/1987,145,A
4/2/1987,165,A
4/3/1987,160,A
4/4/1987,194,A
4/5/1987,182,A
4/6/1987,183,A
4/7/1987,228,A
4/8/1987,249,A
4/9/1987,292,A
4/10/1987,256,A
4/11/1987,283,A
4/12/1987,275,A
4/13/1987,215,A
4/14/1987,219,A
4/15/1987,279,A
4/16/1987,413,A
4/17/1987,533,A
4/18/1987,644,A
4/19/1987,712,A
4/20/1987,560,A
4/21/1987,398,A
4/22/1987,403,A
4/23/1987,542,A
4/24/1987,713,A
4/25/1987,760,A
4/26/1987,750,A
4/27/1987,851,A
4/28/1987,1060,A
4/29/1987,1110,A
4/30/1987,992,A
5/1/1987,1110,A
5/2/1987,1170,A
5/3/1987,875,A
5/4/1987,652,A
5/5/1987,613,A
5/6/1987,657,A
5/7/1987,709,A
5/8/1987,797,A
5/9/1987,836,A
5/10/1987,837,A
5/11/1987,814,A
5/12/1987,801,A
5/13/1987,959,A
5/14/1987,1210,A
5/15/1987,1570,A
5/16/1987,1830,A
5/17/1987,2000,A
5/18/1987,1950,A
5/19/1987,1910,A
5/20/1987,1520,A
5/21/1987,1420,A
5/22/1987,1190,A
5/23/1987,1100,A
5/24/1987,1080,A
5/25/1987,1030,A
5/26/1987,957,A
5/27/1987,842,A
5/28/1987,739,A
5/29/1987,682,A
5/30/1987,660,A
5/31/1987,588,A
6/1/1987,747,A
6/2/1987,916,A
6/3/1987,911,A
6/4/1987,974,A
6/5/1987,916,A
6/6/1987,887,A
6/7/1987,919,A
6/8/1987,884,A
6/9/1987,1040,A
6/10/1987,864,A
6/11/1987,687,A
6/12/1987,546,A
6/13/1987,503,A
6/14/1987,486,A
6/15/1987,433,A
6/16/1987,414,A
6/17/1987,356,A
6/18/1987,317,A
6/19/1987,299,A
6/20/1987,281,A
6/21/1987,257,A
6/22/1987,234,A
6/23/1987,219,A
6/24/1987,222,A
6/25/1987,216,A
6/26/1987,201,A
6/27/1987,178,A
6/28/1987,172,A
6/29/1987,180,A
6/30/1987,187,A
7/1/1987,171,A
7/2/1987,163,A
7/3/1987,147,A
7/4/1987,137,A
7/5/1987,131,A
7/6/1987,126,A
7/7/1987,122,A
7/8/1987,120,A
7/9/1987,121,A
7/10/1987,111,A
7/11/1987,111,A
7/12/1987,142,A
7/13/1987,137,A
7/14/1987,132,A
7/15/1987,124,A
7/16/1987,125,A
7/17/1987,134,A
7/18/1987,147,A
7/19/1987,128,A
7/20/1987,121,A
7/21/1987,123,A
7/22/1987,124,A
7/23/1987,118,A
7/24/1987,108,A
7/25/1987,100,A
7/26/1987,100,A
7/27/1987,119,A
7/28/1987,110,A
7/29/1987,128,A
7/30/1987,136,A
7/31/1987,137,A
8/1/1987,152,A
8/2/1987,131,A
8/3/1987,125,A
8/4/1987,115,A
8/5/1987,112,A
8/6/1987,115,A
8/7/1987,156,A
8/8/1987,141,A
8/9/1987,132,A
8/10/1987,125,A
8/11/1987,120,A
8/12/1987,119,A
8/13/1987,119,A
8/14/1987,127,A
8/15/1987,124,A
8/16/1987,127,A
8/17/1987,128,A
8/18/1987,126,A
8/19/1987,127,A
8/20/1987,127,A
8/21/1987,132,A
8/22/1987,133,A
8/23/1987,151,A
8/24/1987,195,A
8/25/1987,186,A
8/26/1987,185,A
8/27/1987,159,A
8/28/1987,147,A
8/29/1987,144,A
8/30/1987,138,A
8/31/1987,136,A
9/1/1987,131,A
9/2/1987,127,A
9/3/1987,124,A
9/4/1987,123,A
9/5/1987,126,A
9/6/1987,123,A
9/7/1987,121,A
9/8/1987,120,A
9/9/1987,119,A
9/10/1987,110,A
9/11/1987,108,A
9/12/1987,109,A
9/13/1987,105,A
9/14/1987,121,A
9/15/1987,117,A
9/16/1987,115,A
9/17/1987,115,A
9/18/1987,114,A
9/19/1987,116,A
9/20/1987,115,A
9/21/1987,115,A
9/22/1987,118,A
9/23/1987,118,A
9/24/1987,119,A
9/25/1987,122,A
9/26/1987,117,A
9/27/1987,114,A
9/28/1987,111,A
9/29/1987,104,A
9/30/1987,106,A
10/1/1987,112,A
10/2/1987,118,A
10/3/1987,119,A
10/4/1987,111,A
10/5/1987,111,A
10/6/1987,111,A
10/7/1987,111,A
10/8/1987,115,A
10/9/1987,113,A
10/10/1987,119,A
10/11/1987,119,A
10/12/1987,121,A
10/13/1987,133,A
10/14/1987,153,A
10/15/1987,153,A
10/16/1987,142,A
10/17/1987,138,A
10/18/1987,137,A
10/19/1987,140,A
10/20/1987,142,A
10/21/1987,144,A
10/22/1987,143,A
10/23/1987,136,A
10/24/1987,130,A
10/25/1987,144,A
10/26/1987,136,A
10/27/1987,135,A
10/28/1987,129,A
10/29/1987,127,A
10/30/1987,136,A
10/31/1987,137,A
11/1/1987,136,A
11/2/1987,153,A
11/3/1987,136,A
11/4/1987,126,A
11/5/1987,122,A
11/6/1987,162,A
11/7/1987,155,A
11/8/1987,145,A
11/9/1987,135,A
11/10/1987,128,A
11/11/1987,125,A
11/12/1987,124,A
11/13/1987,120,A
11/14/1987,121,A
11/15/1987,135,A
11/16/1987,120,A
11/17/1987,122,A
11/18/1987,108,A
11/19/1987,117,A
11/20/1987,127,A
11/21/1987,122,A
11/22/1987,118,A
11/23/1987,115,A
11/24/1987,117,A
11/25/1987,109,A
11/26/1987,120,A
11/27/1987,115,A
11/28/1987,97,A
11/29/1987,110,A
11/30/1987,101,A
12/1/1987,103,A
12/2/1987,108,A
12/3/1987,105,A
12/4/1987,107,A
12/5/1987,120,A
12/6/1987,125,A
12/7/1987,122,A
12/8/1987,119,A
12/9/1987,100,A
12/10/1987,120,A
12/11/1987,120,A
12/12/1987,106,A
12/13/1987,111,A
12/14/1987,114,A
12/15/1987,96,A
12/16/1987,104,A
12/17/1987,135,A
12/18/1987,136,A
12/19/1987,109,A
12/20/1987,99,A
12/21/1987,94,A
12/22/1987,95,A
12/23/1987,95,A
12/24/1987,104,A
12/25/1987,92,A
12/26/1987,93,A
12/27/1987,86,A
12/28/1987,80,A
12/29/1987,85,A
12/30/1987,86,A
12/31/1987,85,A
1/1/1988,84,A
1/2/1988,82,A
1/3/1988,80,A
1/4/1988,78,A
1/5/1988,74,A
1/6/1988,75,A
1/7/1988,77,A
1/8/1988,80,A
1/9/1988,80,A
1/10/1988,82,A
1/11/1988,84,A
1/12/1988,80,A
1/13/1988,78,A
1/14/1988,72,A
1/15/1988,73,A
1/16/1988,76,A
1/17/1988,74,A
1/18/1988,73,A
1/19/1988,69,A
1/20/1988,64,A
1/21/1988,64,A
1/22/1988,64,A
1/23/1988,63,A
1/24/1988,60,A
1/25/1988,58,A
1/26/1988,58,A
1/27/1988,59,A
1/28/1988,60,A
1/29/1988,62,A
1/30/1988,63,A
1/31/1988,64,A
2/1/1988,64,A
2/2/1988,63,A
2/3/1988,62,A
2/4/1988,60,A
2/5/1988,58,A
2/6/1988,56,A
2/7/1988,58,A
2/8/1988,59,A
2/9/1988,60,A
2/10/1988,60,A
2/11/1988,59,A
2/12/1988,59,A
2/13/1988,58,A
2/14/1988,58,A
2/15/1988,60,A
2/16/1988,62,A
2/17/1988,61,A
2/18/1988,59,A
2/19/1988,60,A
2/20/1988,62,A
2/21/1988,65,A
2/22/1988,66,A
2/23/1988,67,A
2/24/1988,68,A
2/25/1988,70,A
2/26/1988,77,A
2/27/1988,83,A
2/28/1988,119,A
2/29/1988,117,A
3/1/1988,144,A
3/2/1988,135,A
3/3/1988,130,A
3/4/1988,128,A
3/5/1988,109,A
3/6/1988,107,A
3/7/1988,122,A
3/8/1988,94,A
3/9/1988,96,A
3/10/1988,110,A
3/11/1988,98,A
3/12/1988,87,A
3/13/1988,96,A
3/14/1988,89,A
3/15/1988,104,A
3/16/1988,110,A
3/17/1988,95,A
3/18/1988,84,A
3/19/1988,86,A
3/20/1988,91,A
3/21/1988,99,A
3/22/1988,115,A
3/23/1988,116,A
3/24/1988,115,A
3/25/1988,101,A
3/26/1988,106,A
3/27/1988,127,A
3/28/1988,152,A
3/29/1988,92,A
3/30/1988,107,A
3/31/1988,100,A
4/1/1988,84,A
4/2/1988,85,A
4/3/1988,92,A
4/4/1988,112,A
4/5/1988,111,A
4/6/1988,126,A
4/7/1988,161,A
4/8/1988,212,A
4/9/1988,174,A
4/10/1988,145,A
4/11/1988,141,A
4/12/1988,155,A
4/13/1988,189,A
4/14/1988,196,A
4/15/1988,234,A
4/16/1988,223,A
4/17/1988,223,A
4/18/1988,196,A
4/19/1988,175,A
4/20/1988,166,A
4/21/1988,190,A
4/22/1988,192,A
4/23/1988,166,A
4/24/1988,182,A
4/25/1988,181,A
4/26/1988,167,A
4/27/1988,156,A
4/28/1988,161,A
4/29/1988,170,A
4/30/1988,205,A
5/1/1988,245,A
5/2/1988,223,A
5/3/1988,192,A
5/4/1988,186,A
5/5/1988,168,A
5/6/1988,189,A
5/7/1988,177,A
5/8/1988,156,A
5/9/1988,144,A
5/10/1988,146,A
5/11/1988,170,A
5/12/1988,238,A
5/13/1988,290,A
5/14/1988,334,A
5/15/1988,351,A
5/16/1988,320,A
5/17/1988,372,A
5/18/1988,625,A
5/19/1988,627,A
5/20/1988,351,A
5/21/1988,242,A
5/22/1988,200,A
5/23/1988,197,A
5/24/1988,200,A
5/25/1988,187,A
5/26/1988,165,A
5/27/1988,169,A
5/28/1988,191,A
5/29/1988,213,A
5/30/1988,243,A
5/31/1988,200,A
6/1/1988,163,A
6/2/1988,148,A
6/3/1988,147,A
6/4/1988,161,A
6/5/1988,185,A
6/6/1988,196,A
6/7/1988,170,A
6/8/1988,139,A
6/9/1988,131,A
6/10/1988,120,A
6/11/1988,115,A
6/12/1988,112,A
6/13/1988,107,A
6/14/1988,114,A
6/15/1988,106,A
6/16/1988,96,A
6/17/1988,93,A
6/18/1988,98,A
6/19/1988,94,A
6/20/1988,93,A
6/21/1988,88,A
6/22/1988,81,A
6/23/1988,77,A
6/24/1988,74,A
6/25/1988,72,A
6/26/1988,77,A
6/27/1988,86,A
6/28/1988,91,A
6/29/1988,139,A
6/30/1988,154,A
7/1/1988,108,A
7/2/1988,95,A
7/3/1988,95,A
7/4/1988,100,A
7/5/1988,140,A
7/6/1988,121,A
7/7/1988,100,A
7/8/1988,99,A
7/9/1988,96,A
7/10/1988,94,A
7/11/1988,88,A
7/12/1988,86,A
7/13/1988,85,A
7/14/1988,77,A
7/15/1988,74,A
7/16/1988,78,A
7/17/1988,76,A
7/18/1988,74,A
7/19/1988,66,A
7/20/1988,64,A
7/21/1988,60,A
7/22/1988,60,A
7/23/1988,61,A
7/24/1988,63,A
7/25/1988,62,A
7/26/1988,60,A
7/27/1988,62,A
7/28/1988,59,A
7/29/1988,60,A
7/30/1988,66,A
7/31/1988,61,A
8/1/1988,61,A
8/2/1988,62,A
8/3/1988,62,A
8/4/1988,61,A
8/5/1988,67,A
8/6/1988,69,A
8/7/1988,77,A
8/8/1988,76,A
8/9/1988,72,A
8/10/1988,70,A
8/11/1988,70,A
8/12/1988,74,A
8/13/1988,71,A
8/14/1988,71,A
8/15/1988,70,A
8/16/1988,69,A
8/17/1988,65,A
8/18/1988,67,A
8/19/1988,66,A
8/20/1988,63,A
8/21/1988,67,A
8/22/1988,82,A
8/23/1988,67,A
8/24/1988,66,A
8/25/1988,65,A
8/26/1988,84,A
8/27/1988,109,A
8/28/1988,84,A
8/29/1988,85,A
8/30/1988,83,A
8/31/1988,74,A
9/1/1988,76,A
9/2/1988,78,A
9/3/1988,77,A
9/4/1988,77,A
9/5/1988,76,A
9/6/1988,76,A
9/7/1988,74,A
9/8/1988,72,A
9/9/1988,74,A
9/10/1988,79,A
9/11/1988,100,A
9/12/1988,231,A
9/13/1988,260,A
9/14/1988,146,A
9/15/1988,121,A
9/16/1988,113,A
9/17/1988,107,A
9/18/1988,106,A
9/19/1988,106,A
9/20/1988,100,A
9/21/1988,100,A
9/22/1988,113,A
9/23/1988,117,A
9/24/1988,109,A
9/25/1988,103,A
9/26/1988,101,A
9/27/1988,100,A
9/28/1988,98,A
9/29/1988,98,A
9/30/1988,105,A
10/1/1988,103,A
10/2/1988,102,A
10/3/1988,95,A
10/4/1988,91,A
10/5/1988,94,A
10/6/1988,94,A
10/7/1988,98,A
10/8/1988,99,A
10/9/1988,104,A
10/10/1988,110,A
10/11/1988,121,A
10/12/1988,128,A
10/13/1988,129,A
10/14/1988,128,A
10/15/1988,123,A
10/16/1988,121,A
10/17/1988,119,A
10/18/1988,110,A
10/19/1988,97,A
10/20/1988,97,A
10/21/1988,96,A
10/22/1988,92,A
10/23/1988,91,A
10/24/1988,90,A
10/25/1988,89,A
10/26/1988,88,A
10/27/1988,88,A
10/28/1988,87,A
10/29/1988,86,A
10/30/1988,86,A
10/31/1988,86,A
11/1/1988,86,A
11/2/1988,90,A
11/3/1988,91,A
11/4/1988,91,A
11/5/1988,95,A
11/6/1988,103,A
11/7/1988,109,A
11/8/1988,113,A
11/9/1988,129,A
11/10/1988,122,A
11/11/1988,151,A
11/12/1988,137,A
11/13/1988,123,A
11/14/1988,123,A
11/15/1988,133,A
11/16/1988,116,A
11/17/1988,116,A
11/18/1988,104,A
11/19/1988,89,A
11/20/1988,87,A
11/21/1988,88,A
11/22/1988,89,A
11/23/1988,89,A
11/24/1988,93,A
11/25/1988,93,A
11/26/1988,93,A
11/27/1988,89,A
11/28/1988,79,A
11/29/1988,91,A
11/30/1988,89,A
12/1/1988,85,A
12/2/1988,87,A
12/3/1988,90,A
12/4/1988,92,A
12/5/1988,88,A
12/6/1988,85,A
12/7/1988,86,A
12/8/1988,82,A
12/9/1988,81,A
12/10/1988,83,A
12/11/1988,84,A
12/12/1988,80,A
12/13/1988,81,A
12/14/1988,83,A
12/15/1988,82,A
12/16/1988,83,A
12/17/1988,85,A
12/18/1988,83,A
12/19/1988,83,A
12/20/1988,81,A
12/21/1988,76,A
12/22/1988,76,A
12/23/1988,76,A
12/24/1988,75,A
12/25/1988,85,A
12/26/1988,77,A
12/27/1988,70,A
12/28/1988,69,A
12/29/1988,83,A
12/30/1988,74,A
12/31/1988,75,A
1/1/1989,75,A
1/2/1989,76,A
1/3/1989,74,A
1/4/1989,76,A
1/5/1989,84,A
1/6/1989,84,A
1/7/1989,80,A
1/8/1989,74,A
1/9/1989,82,A
1/10/1989,87,A
1/11/1989,87,A
1/12/1989,82,A
1/13/1989,74,A
1/14/1989,68,A
1/15/1989,69,A
1/16/1989,73,A
1/17/1989,79,A
1/18/1989,80,A
1/19/1989,80,A
1/20/1989,80,A
1/21/1989,81,A
1/22/1989,82,A
1/23/1989,84,A
1/24/1989,86,A
1/25/1989,80,A
1/26/1989,76,A
1/27/1989,79,A
1/28/1989,84,A
1/29/1989,83,A
1/30/1989,78,A
1/31/1989,82,A
2/1/1989,88,A
2/2/1989,86,A
2/3/1989,83,A
2/4/1989,76,A
2/5/1989,70,A
2/6/1989,69,A
2/7/1989,68,A
2/8/1989,70,A
2/9/1989,90,A
2/10/1989,100,A
2/11/1989,120,A
2/12/1989,116,A
2/13/1989,110,A
2/14/1989,100,A
2/15/1989,96,A
2/16/1989,88,A
2/17/1989,96,A
2/18/1989,100,A
2/19/1989,88,A
2/20/1989,93,A
2/21/1989,78,A
2/22/1989,70,A
2/23/1989,75,A
2/24/1989,81,A
2/25/1989,95,A
2/26/1989,123,A
2/27/1989,115,A
2/28/1989,88,A
3/1/1989,91,A
3/2/1989,93,A
3/3/1989,134,A
3/4/1989,81,A
3/5/1989,68,A
3/6/1989,82,A
3/7/1989,91,A
3/8/1989,124,A
3/9/1989,140,A
3/10/1989,160,A
3/11/1989,180,A
3/12/1989,170,A
3/13/1989,165,A
3/14/1989,135,A
3/15/1989,125,A
3/16/1989,120,A
3/17/1989,115,A
3/18/1989,110,A
3/19/1989,120,A
3/20/1989,105,A
3/21/1989,98,A
3/22/1989,109,A
3/23/1989,105,A
3/24/1989,126,A
3/25/1989,135,A
3/26/1989,145,A
3/27/1989,143,A
3/28/1989,125,A
3/29/1989,132,A
3/30/1989,126,A
3/31/1989,108,A
4/1/1989,117,A
4/2/1989,121,A
4/3/1989,117,A
4/4/1989,120,A
4/5/1989,105,A
4/6/1989,107,A
4/7/1989,132,A
4/8/1989,172,A
4/9/1989,204,A
4/10/1989,184,A
4/11/1989,169,A
4/12/1989,146,A
4/13/1989,141,A
4/14/1989,148,A
4/15/1989,166,A
4/16/1989,200,A
4/17/1989,235,A
4/18/1989,250,A
4/19/1989,263,A
4/20/1989,261,A
4/21/1989,284,A
4/22/1989,290,A
4/23/1989,275,A
4/24/1989,282,A
4/25/1989,269,A
4/26/1989,237,A
4/27/1989,202,A
4/28/1989,171,A
4/29/1989,167,A
4/30/1989,141,A
5/1/1989,136,A
5/2/1989,119,A
5/3/1989,108,A
5/4/1989,110,A
5/5/1989,116,A
5/6/1989,119,A
5/7/1989,167,A
5/8/1989,217,A
5/9/1989,241,A
5/10/1989,240,A
5/11/1989,262,A
5/12/1989,200,A
5/13/1989,168,A
5/14/1989,142,A
5/15/1989,136,A
5/16/1989,121,A
5/17/1989,121,A
5/18/1989,117,A
5/19/1989,130,A
5/20/1989,146,A
5/21/1989,160,A
5/22/1989,153,A
5/23/1989,156,A
5/24/1989,163,A
5/25/1989,162,A
5/26/1989,136,A
5/27/1989,131,A
5/28/1989,142,A
5/29/1989,150,A
5/30/1989,138,A
5/31/1989,131,A
6/1/1989,124,A
6/2/1989,114,A
6/3/1989,111,A
6/4/1989,113,A
6/5/1989,107,A
6/6/1989,103,A
6/7/1989,104,A
6/8/1989,100,A
6/9/1989,108,A
6/10/1989,105,A
6/11/1989,104,A
6/12/1989,106,A
6/13/1989,104,A
6/14/1989,104,A
6/15/1989,97,A
6/16/1989,94,A
6/17/1989,82,A
6/18/1989,82,A
6/19/1989,81,A
6/20/1989,82,A
6/21/1989,69,A
6/22/1989,68,A
6/23/1989,67,A
6/24/1989,66,A
6/25/1989,67,A
6/26/1989,62,A
6/27/1989,53,A
6/28/1989,48,A
6/29/1989,46,A
6/30/1989,42,A
7/1/1989,39,A
7/2/1989,38,A
7/3/1989,37,A
7/4/1989,34,A
7/5/1989,34,A
7/6/1989,36,A
7/7/1989,37,A
7/8/1989,39,A
7/9/1989,43,A
7/10/1989,46,A
7/11/1989,47,A
7/12/1989,49,A
7/13/1989,50,A
7/14/1989,51,A
7/15/1989,51,A
7/16/1989,51,A
7/17/1989,48,A
7/18/1989,46,A
7/19/1989,47,A
7/20/1989,41,A
7/21/1989,39,A
7/22/1989,37,A
7/23/1989,38,A
7/24/1989,42,A
7/25/1989,43,A
7/26/1989,43,A
7/27/1989,44,A
7/28/1989,45,A
7/29/1989,62,A
7/30/1989,110,A
7/31/1989,58,A
8/1/1989,53,A
8/2/1989,53,A
8/3/1989,46,A
8/4/1989,43,A
8/5/1989,41,A
8/6/1989,41,A
8/7/1989,42,A
8/8/1989,58,A
8/9/1989,58,A
8/10/1989,58,A
8/11/1989,59,A
8/12/1989,64,A
8/13/1989,65,A
8/14/1989,58,A
8/15/1989,60,A
8/16/1989,60,A
8/17/1989,57,A
8/18/1989,64,A
8/19/1989,57,A
8/20/1989,55,A
8/21/1989,58,A
8/22/1989,58,A
8/23/1989,55,A
8/24/1989,54,A
8/25/1989,50,A
8/26/1989,46,A
8/27/1989,45,A
8/28/1989,44,A
8/29/1989,42,A
8/30/1989,41,A
8/31/1989,41,A
9/1/1989,59,A
9/2/1989,72,A
9/3/1989,74,A
9/4/1989,74,A
9/5/1989,70,A
9/6/1989,47,A
9/7/1989,47,A
9/8/1989,51,A
9/9/1989,79,A
9/10/1989,80,A
9/11/1989,83,A
9/12/1989,87,A
9/13/1989,83,A
9/14/1989,83,A
9/15/1989,82,A
9/16/1989,62,A
9/17/1989,56,A
9/18/1989,55,A
9/19/1989,53,A
9/20/1989,58,A
9/21/1989,58,A
9/22/1989,59,A
9/23/1989,60,A
9/24/1989,62,A
9/25/1989,61,A
9/26/1989,62,A
9/27/1989,61,A
9/28/1989,57,A
9/29/1989,55,A
9/30/1989,57,A
10/1/1989,56,A
10/2/1989,61,A
10/3/1989,61,A
10/4/1989,55,A
10/5/1989,59,A
10/6/1989,62,A
10/7/1989,63,A
10/8/1989,65,A
10/9/1989,65,A
10/10/1989,66,A
10/11/1989,67,A
10/12/1989,67,A
10/13/1989,66,A
10/14/1989,66,A
10/15/1989,66,A
10/16/1989,72,A
10/17/1989,84,A
10/18/1989,94,A
10/19/1989,104,A
10/20/1989,107,A
10/21/1989,107,A
10/22/1989,97,A
10/23/1989,102,A
10/24/1989,106,A
10/25/1989,107,A
10/26/1989,103,A
10/27/1989,100,A
10/28/1989,85,A
10/29/1989,85,A
10/30/1989,84,A
10/31/1989,81,A
11/1/1989,80,A
11/2/1989,80,A
11/3/1989,75,A
11/4/1989,75,A
11/5/1989,76,A
11/6/1989,76,A
11/7/1989,79,A
11/8/1989,72,A
11/9/1989,68,A
11/10/1989,69,A
11/11/1989,69,A
11/12/1989,69,A
11/13/1989,70,A
11/14/1989,69,A
11/15/1989,67,A
11/16/1989,62,A
11/17/1989,61,A
11/18/1989,58,A
11/19/1989,59,A
11/20/1989,61,A
11/21/1989,60,A
11/22/1989,62,A
11/23/1989,59,A
11/24/1989,61,A
11/25/1989,59,A
11/26/1989,62,A
11/27/1989,55,A
11/28/1989,45,A
11/29/1989,38,A
11/30/1989,40,A
12/1/1989,44,A
12/2/1989,50,A
12/3/1989,51,A
12/4/1989,52,A
12/5/1989,58,A
12/6/1989,59,A
12/7/1989,46,A
12/8/1989,44,A
12/9/1989,45,A
12/10/1989,46,A
12/11/1989,42,A
12/12/1989,41,A
12/13/1989,46,A
12/14/1989,54,A
12/15/1989,58,A
12/16/1989,54,A
12/17/1989,50,A
12/18/1989,47,A
12/19/1989,52,A
12/20/1989,50,A
12/21/1989,49,A
12/22/1989,48,A
12/23/1989,47,A
12/24/1989,46,A
12/25/1989,45,A
12/26/1989,48,A
12/27/1989,50,A
12/28/1989,51,A
12/29/1989,52,A
12/30/1989,51,A
12/31/1989,50,A
1/1/1990,51,A
1/2/1990,53,A
1/3/1990,55,A
1/4/1990,52,A
1/5/1990,50,A
1/6/1990,54,A
1/7/1990,56,A
1/8/1990,58,A
1/9/1990,59,A
1/10/1990,58,A
1/11/1990,57,A
1/12/1990,56,A
1/13/1990,58,A
1/14/1990,59,A
1/15/1990,60,A
1/16/1990,61,A
1/17/1990,60,A
1/18/1990,58,A
1/19/1990,56,A
1/20/1990,60,A
1/21/1990,58,A
1/22/1990,56,A
1/23/1990,58,A
1/24/1990,60,A
1/25/1990,58,A
1/26/1990,61,A
1/27/1990,60,A
1/28/1990,56,A
1/29/1990,58,A
1/30/1990,60,A
1/31/1990,62,A
2/1/1990,64,A
2/2/1990,60,A
2/3/1990,56,A
2/4/1990,56,A
2/5/1990,61,A
2/6/1990,56,A
2/7/1990,57,A
2/8/1990,57,A
2/9/1990,54,A
2/10/1990,57,A
2/11/1990,56,A
2/12/1990,56,A
2/13/1990,62,A
2/14/1990,63,A
2/15/1990,57,A
2/16/1990,50,A
2/17/1990,49,A
2/18/1990,51,A
2/19/1990,54,A
2/20/1990,55,A
2/21/1990,55,A
2/22/1990,55,A
2/23/1990,55,A
2/24/1990,57,A
2/25/1990,59,A
2/26/1990,59,A
2/27/1990,61,A
2/28/1990,61,A
3/1/1990,60,A
3/2/1990,58,A
3/3/1990,59,A
3/4/1990,61,A
3/5/1990,61,A
3/6/1990,62,A
3/7/1990,58,A
3/8/1990,55,A
3/9/1990,57,A
3/10/1990,58,A
3/11/1990,59,A
3/12/1990,59,A
3/13/1990,55,A
3/14/1990,48,A
3/15/1990,52,A
3/16/1990,49,A
3/17/1990,49,A
3/18/1990,50,A
3/19/1990,47,A
3/20/1990,53,A
3/21/1990,58,A
3/22/1990,58,A
3/23/1990,59,A
3/24/1990,58,A
3/25/1990,57,A
3/26/1990,60,A
3/27/1990,63,A
3/28/1990,61,A
3/29/1990,62,A
3/30/1990,97,A
3/31/1990,70,A
4/1/1990,59,A
4/2/1990,55,A
4/3/1990,57,A
4/4/1990,63,A
4/5/1990,63,A
4/6/1990,60,A
4/7/1990,54,A
4/8/1990,57,A
4/9/1990,92,A
4/10/1990,91,A
4/11/1990,71,A
4/12/1990,69,A
4/13/1990,70,A
4/14/1990,75,A
4/15/1990,74,A
4/16/1990,85,A
4/17/1990,85,A
4/18/1990,87,A
